Company_Code,Vendor_Code,Vendor_Name,PAN,Person_Code,Bill_Date,Bill_No,PO_Number,GL,GL_Description,Description,Bill_Amount,Basic_Amount,Posting_Date,Document_Type,Document_No,TDS_Section_Code,TDS_Section,TDS_Rate,TDS_Amount
1081,D0057D,Pidilite Industries Ltd,PIDCD6150I,22134756,4/12/2026,INV/2026/01385,3400001385,16290008,GR/IR-Indirect Good,WRONG VENDOR TYPE — company treated as individual,445935.99,377911.86,4/12/2026,KA,2310001385,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-3779.12
1001,D0012E,Godrej & Boyce Mfg Co Ltd,GODCD8938D,4551477,11/5/2026,INV/2026/01386,3400001386,16290008,GR/IR-Indirect Good,WRONG VENDOR TYPE — company treated as individual,897442.7,760544.66,11/21/2026,KR,2510001386,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-7605.45
1079,D0057D,Pidilite Industries Ltd,PIDCD6150I,8576244,7/23/2026,INV/2026/01387,3400001387,16290008,GR/IR-Indirect Good,WRONG VENDOR TYPE — company treated as individual,800637.01,678505.94,7/27/2026,KR,2510001387,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-6785.06
1081,D0061H,Astral Ltd,ASTCD9928P,20953501,4/24/2026,INV/2026/01388,3400001388,16290008,GR/IR-Indirect Good,WRONG VENDOR TYPE — company treated as individual,381587.94,323379.61,5/8/2026,KR,2510001388,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-3233.8
1001,D0039F,Legrand India Pvt Ltd,LEGCD6149O,5605578,7/26/2026,INV/2026/01389,3400001389,16290008,GR/IR-Indirect Good,WRONG VENDOR TYPE — company treated as individual,102541.27,86899.38,8/10/2026,KA,2310001389,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-868.99
1079,D0087G,Grant Thornton Bharat LLP,GRACP6902B,2359230,11/9/2026,INV/2026/01390,3400001390,16290008,GR/IR-Indirect Good,WRONG VENDOR TYPE — company treated as individual,539955.82,457589.68,11/16/2026,KA,2310001390,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-4575.9
1081,D0066G,Bajaj Electricals Ltd,BAJCD1458A,15567579,6/18/2026,INV/2026/01391,,16290008,GR/IR-Indirect Good,WRONG VENDOR TYPE — company treated as individual,935507.47,792802.94,6/26/2026,KR,2510001391,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-7928.03
1001,D0042G,KEI Industries Ltd,KEICD1017N,9149610,11/22/2026,INV/2026/01392,3400001392,16290008,GR/IR-Indirect Good,WRONG VENDOR TYPE — company treated as individual,416200.6,352712.37,12/4/2026,KA,2310001392,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-3527.12
1079,D0008C,ABB India Ltd,ABBCD8474U,20157222,5/6/2026,INV/2026/01393,3400001393,16290008,GR/IR-Indirect Good,WRONG VENDOR TYPE — company treated as individual,309057.88,261913.46,5/25/2026,KR,2510001393,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-2619.13
1081,D0057D,Pidilite Industries Ltd,PIDCD6150I,9905426,12/12/2026,INV/2026/01394,3400001394,16290008,GR/IR-Indirect Good,WRONG VENDOR TYPE — company treated as individual,798615.04,676792.41,12/17/2026,KA,2310001394,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-6767.92
1001,D0014D,Asian Paints Ltd,ASICD8115B,22569455,6/9/2026,INV/2026/01395,3400001395,16290008,GR/IR-Indirect Good,WRONG VENDOR TYPE — company treated as individual,705888.44,598210.54,6/26/2026,KR,2510001395,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-5982.11
1079,D0047G,Jindal Steel & Power Ltd,JINCD7556M,18874444,12/16/2026,INV/2026/01396,,16290008,GR/IR-Indirect Good,WRONG VENDOR TYPE — company treated as individual,917163.32,777257.05,12/19/2026,KA,2310001396,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-7772.57
1001,MISSING9000,Unknown Vendor 1,TRIFS5805R,1674440,2/9/2027,INV/2026/01397,,16290008,GR/IR-Indirect Good,VENDOR MISSING from master,254372.97,215570.31,2/9/2027,KA,2310001397,CP,Firm - 2%-New Sec-393(1)6(i),2,-4311.41
1079,MISSING9001,Unknown Vendor 2,JANPH7150R,6687758,6/21/2026,INV/2026/01398,3400001398,16290009,Non-Companies-393(1),VENDOR MISSING from master,500748.23,424362.91,6/24/2026,KA,2310001398,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-4243.63
1081,MISSING9002,Unknown Vendor 3,DINPH3916N,19262202,5/6/2026,INV/2026/01399,,16290009,Non-Companies-393(1),VENDOR MISSING from master,114307.41,96870.69,5/10/2026,KA,2310001399,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-968.71
1001,MISSING9003,Unknown Vendor 4,ACCCD7208I,1104703,4/3/2026,INV/2026/01400,3400001400,16290008,GR/IR-Indirect Good,VENDOR MISSING from master,699195.37,592538.45,4/11/2026,KA,2310001400,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-11850.77
1079,MISSING9004,Unknown Vendor 5,DINHF6286R,1652167,7/25/2026,INV/2026/01401,3400001401,16290009,Non-Companies-393(1),VENDOR MISSING from master,89021.86,75442.25,8/1/2026,KR,2510001401,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-754.42
1081,MISSING9005,Unknown Vendor 6,AMIPR4834C,3546957,6/30/2026,INV/2026/01402,3400001402,16290009,Non-Companies-393(1),VENDOR MISSING from master,762648.79,646312.53,7/2/2026,KR,2510001402,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-6463.13
1001,MISSING9006,Unknown Vendor 7,MANPA5763I,14463277,12/1/2026,INV/2026/01403,3400001403,16290009,Non-Companies-393(1),VENDOR MISSING from master,881292.11,746857.72,12/18/2026,KR,2510001403,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-7468.58
1079,MISSING9007,Unknown Vendor 8,AMBCD1982A,18833342,2/1/2027,INV/2026/01404,,16290008,GR/IR-Indirect Good,VENDOR MISSING from master,541718.74,459083.68,2/2/2027,KA,2310001404,CP,Cont. Cos - 2%-New Sec-393(1)6(i),1,-4590.84
1081,MISSING9008,Unknown Vendor 9,INDAN5263D,14418357,11/7/2026,INV/2026/01405,3400001405,16290008,GR/IR-Indirect Good,VENDOR MISSING from master,796150.13,674703.5,11/17/2026,KA,2310001405,CP,Firm - 2%-New Sec-393(1)6(i),2,-13494.07
1001,MISSING9009,Unknown Vendor 10,SCHCD3744S,15947464,2/20/2027,INV/2026/01406,3400001406,16290008,GR/IR-Indirect Good,VENDOR MISSING from master,327788.9,277787.2,2/25/2027,KR,2510001406,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-5555.74
1079,MISSING9010,Unknown Vendor 11,MISFS9590X,1577822,9/3/2026,INV/2026/01407,3400001407,16290008,GR/IR-Indirect Good,VENDOR MISSING from master,435830.26,369347.68,9/13/2026,KR,2510001407,CP,Firm - 2%-New Sec-393(1)6(i),2,-7386.95
1081,MISSING9011,Unknown Vendor 12,WROCD2387Z,15425636,5/18/2026,INV/2026/01408,3400001408,16290008,GR/IR-Indirect Good,VENDOR MISSING from master,629042.73,533087.06,5/28/2026,KR,2510001408,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-10661.74
1001,MISSING9012,Unknown Vendor 13,SHAFT3496R,23867257,4/19/2026,INV/2026/01409,3400001409,16290008,GR/IR-Indirect Good,VENDOR MISSING from master,931174.76,789131.15,4/22/2026,KA,2310001409,CP,Firm - 2%-New Sec-393(1)6(i),2,-15782.62
1079,MISSING9013,Unknown Vendor 14,MAHPN0602V,9967577,8/6/2026,INV/2026/01410,3400001410,16290009,Non-Companies-393(1),VENDOR MISSING from master,90630.32,76805.36,8/13/2026,KR,2510001410,CP,Ind/HUF - 1%-New Sec-393(1)6(i),0,0.0
1081,MISSING9014,Unknown Vendor 15,GODCD8938D,23555773,8/27/2026,INV/2026/01411,,16290008,GR/IR-Indirect Good,VENDOR MISSING from master,630294.65,534148.01,9/1/2026,KR,2510001411,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-10682.96
1001,MISSING9015,Unknown Vendor 16,TCICD5609G,20068829,3/20/2027,INV/2026/01412,3400001412,16290008,GR/IR-Indirect Good,VENDOR MISSING from master,873762.03,740476.3,3/28/2027,KR,2510001412,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-14809.53
1079,MISSING9016,Unknown Vendor 17,INGCD3014J,6555833,4/1/2026,INV/2026/01413,3400001413,16290008,GR/IR-Indirect Good,VENDOR MISSING from master,76476.31,64810.43,4/3/2026,KA,2310001413,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-1296.21
1081,MISSING9017,Unknown Vendor 18,THECD7429L,7072746,11/2/2026,INV/2026/01414,,16290008,GR/IR-Indirect Good,VENDOR MISSING from master,89613.31,75943.48,11/8/2026,KR,2510001414,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-1518.87
1001,MISSING9018,Unknown Vendor 19,MEHFS2351N,21093233,2/22/2027,INV/2026/01415,3400001415,16290008,GR/IR-Indirect Good,VENDOR MISSING from master,491186.53,416259.77,3/13/2027,KR,2510001415,CP,Firm - 2%-New Sec-393(1)6(i),2,-8325.2
1079,MISSING9019,Unknown Vendor 20,SAFCD2253O,8199528,11/6/2026,INV/2026/01416,3400001416,16290008,GR/IR-Indirect Good,VENDOR MISSING from master,710571.08,602178.88,11/11/2026,KR,2510001416,CP,Cont. Cos - 2%-New Sec-393(1)6(i),1,-6021.79
1001,BLK0236E,Orion Blocked Vendors Pvt Ltd,ORICD7193A,9770961,1/29/2027,INV/2026/01417,3400001417,16290008,GR/IR-Indirect Good,VENDOR BLOCKED but transaction posted,690963.86,585562.59,2/2/2027,KA,2310001417,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-11711.25
1079,BLK0237B,Sunset Blocked Fabricators,SUNFS4454K,16343309,4/5/2026,INV/2026/01418,3400001418,16290008,GR/IR-Indirect Good,VENDOR BLOCKED but transaction posted,776038.35,657659.62,4/14/2026,KR,2510001418,CP,Firm - 2%-New Sec-393(1)6(i),2,-13153.19
1081,BLK0236E,Orion Blocked Vendors Pvt Ltd,ORICD7193A,984296,6/18/2026,INV/2026/01419,,16290008,GR/IR-Indirect Good,VENDOR BLOCKED but transaction posted,77115.38,65352.02,7/4/2026,KA,2310001419,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-1307.04
1001,BLK0237B,Sunset Blocked Fabricators,SUNFS4454K,7238054,2/16/2027,INV/2026/01420,3400001420,16290008,GR/IR-Indirect Good,VENDOR BLOCKED but transaction posted,675181.76,572187.93,2/20/2027,KR,2510001420,CP,Firm - 2%-New Sec-393(1)6(i),2,-11443.76
1079,BLK0236E,Orion Blocked Vendors Pvt Ltd,ORICD7193A,12135336,4/8/2026,INV/2026/01421,3400001421,16290008,GR/IR-Indirect Good,VENDOR BLOCKED but transaction posted,650237.4,551048.64,4/8/2026,KA,2310001421,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-11020.97
1081,BLK0237B,Sunset Blocked Fabricators,SUNFS4454K,15433059,2/16/2027,INV/2026/01422,3400001422,16290008,GR/IR-Indirect Good,VENDOR BLOCKED but transaction posted,880604.75,746275.21,3/5/2027,KR,2510001422,CP,Firm - 2%-New Sec-393(1)6(i),2,-14925.5
1001,BLK0236E,Orion Blocked Vendors Pvt Ltd,ORICD7193A,17109371,12/13/2026,INV/2026/01423,3400001423,16290008,GR/IR-Indirect Good,VENDOR BLOCKED but transaction posted,768175.8,650996.44,12/27/2026,KA,2310001423,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-13019.93
1079,BLK0237B,Sunset Blocked Fabricators,SUNFS4454K,14736898,9/30/2026,INV/2026/01424,3400001424,16290008,GR/IR-Indirect Good,VENDOR BLOCKED but transaction posted,422489.96,358042.34,10/16/2026,KR,2510001424,CP,Firm - 2%-New Sec-393(1)6(i),2,-7160.85
1081,BLK0236E,Orion Blocked Vendors Pvt Ltd,ORICD7193A,10683530,3/11/2027,INV/2026/01425,,16290008,GR/IR-Indirect Good,VENDOR BLOCKED but transaction posted,880963.14,746578.93,3/24/2027,KA,2310001425,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-14931.58
1001,BLK0237B,Sunset Blocked Fabricators,SUNFS4454K,20926695,11/10/2026,INV/2026/01426,3400001426,16290008,GR/IR-Indirect Good,VENDOR BLOCKED but transaction posted,820961.28,695729.9,11/19/2026,KR,2510001426,CP,Firm - 2%-New Sec-393(1)6(i),2,-13914.6
1079,BLK0236E,Orion Blocked Vendors Pvt Ltd,ORICD7193A,6813924,5/17/2026,INV/2026/01427,3400001427,16290008,GR/IR-Indirect Good,VENDOR BLOCKED but transaction posted,136582.96,115748.27,5/23/2026,KA,2310001427,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-2314.97
1081,BLK0237B,Sunset Blocked Fabricators,SUNFS4454K,18632251,6/27/2026,INV/2026/01428,3400001428,16290008,GR/IR-Indirect Good,VENDOR BLOCKED but transaction posted,697775.45,591335.13,7/8/2026,KA,2310001428,CP,Firm - 2%-New Sec-393(1)6(i),2,-11826.7
1001,BLK0236E,Orion Blocked Vendors Pvt Ltd,ORICD7193A,8844091,8/31/2026,INV/2026/01429,,16290008,GR/IR-Indirect Good,VENDOR BLOCKED but transaction posted,581960.92,493187.22,9/9/2026,KA,2310001429,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-9863.74
1079,BLK0237B,Sunset Blocked Fabricators,SUNFS4454K,3764125,8/25/2026,INV/2026/01430,3400001430,16290008,GR/IR-Indirect Good,VENDOR BLOCKED but transaction posted,105513.06,89417.85,9/1/2026,KA,2310001430,CP,Firm - 2%-New Sec-393(1)6(i),2,-1788.36
1081,BLK0236E,Orion Blocked Vendors Pvt Ltd,ORICD7193A,9746468,7/5/2026,INV/2026/01431,3400001431,16290008,GR/IR-Indirect Good,VENDOR BLOCKED but transaction posted,570101.93,483137.23,7/19/2026,KA,2310001431,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-9662.74
1001,BLK0237B,Sunset Blocked Fabricators,SUNFS4454K,16440402,10/26/2026,INV/2026/01432,3400001432,16290008,GR/IR-Indirect Good,VENDOR BLOCKED but transaction posted,123904.01,105003.4,11/12/2026,KA,2310001432,CP,Firm - 2%-New Sec-393(1)6(i),2,-2100.07
1079,BLK0236E,Orion Blocked Vendors Pvt Ltd,ORICD7193A,2728776,7/20/2026,INV/2026/01433,3400001433,16290008,GR/IR-Indirect Good,VENDOR BLOCKED but transaction posted,177671.04,150568.68,7/27/2026,KR,2510001433,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-3011.37
1081,BLK0237B,Sunset Blocked Fabricators,SUNFS4454K,12010622,1/6/2027,INV/2026/01434,,16290008,GR/IR-Indirect Good,VENDOR BLOCKED but transaction posted,261752.04,221823.76,1/14/2027,KR,2510001434,CP,Firm - 2%-New Sec-393(1)6(i),2,-4436.48
1001,BLK0236E,Orion Blocked Vendors Pvt Ltd,ORICD7193A,9512973,12/13/2026,INV/2026/01435,3400001435,16290008,GR/IR-Indirect Good,VENDOR BLOCKED but transaction posted,334823.27,283748.53,12/25/2026,KR,2510001435,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-5674.97
1079,BLK0237B,Sunset Blocked Fabricators,SUNFS4454K,1211385,8/18/2026,INV/2026/01436,3400001436,16290008,GR/IR-Indirect Good,VENDOR BLOCKED but transaction posted,484943.43,410969.01,8/27/2026,KA,2310001436,CP,Firm - 2%-New Sec-393(1)6(i),2,-8219.38
1001,GST0255C,GSTIN Present PAN Blank Ltd,,18936082,2/6/2027,INV/2026/01437,3400001437,16290008,GR/IR-Indirect Good,GSTIN present (36GSTCD2177O1ZR) but PAN missing — suggest PAN update,340395.02,288470.36,2/8/2027,KA,2310001437,CP,206AA Higher Rate@20%-No PAN,20,-57694.07
1079,GST0255C,GSTIN Present PAN Blank Ltd,,24555346,8/1/2026,INV/2026/01438,3400001438,16290008,GR/IR-Indirect Good,GSTIN present (36GSTCD2177O1ZR) but PAN missing — suggest PAN update,152228.08,129006.85,8/18/2026,KR,2510001438,CP,206AA Higher Rate@20%-No PAN,20,-25801.37
1081,GST0255C,GSTIN Present PAN Blank Ltd,,23164914,4/1/2026,INV/2026/01439,,16290008,GR/IR-Indirect Good,GSTIN present (36GSTCD2177O1ZR) but PAN missing — suggest PAN update,561055.51,475470.77,4/6/2026,KR,2510001439,CP,206AA Higher Rate@20%-No PAN,20,-95094.15
1001,GST0255C,GSTIN Present PAN Blank Ltd,,5341548,8/30/2026,INV/2026/01440,3400001440,16290008,GR/IR-Indirect Good,GSTIN present (36GSTCD2177O1ZR) but PAN missing — suggest PAN update,649113.39,550096.09,9/10/2026,KA,2310001440,CP,206AA Higher Rate@20%-No PAN,20,-110019.22
1079,GST0255C,GSTIN Present PAN Blank Ltd,,24185443,4/4/2026,INV/2026/01441,,16290008,GR/IR-Indirect Good,GSTIN present (36GSTCD2177O1ZR) but PAN missing — suggest PAN update,476911.16,404162.0,4/4/2026,KA,2310001441,CP,206AA Higher Rate@20%-No PAN,20,-80832.4
1081,GST0255C,GSTIN Present PAN Blank Ltd,,8272520,11/8/2026,INV/2026/01442,3400001442,16290008,GR/IR-Indirect Good,GSTIN present (36GSTCD2177O1ZR) but PAN missing — suggest PAN update,408047.54,345803.0,11/21/2026,KA,2310001442,CP,206AA Higher Rate@20%-No PAN,20,-69160.6
1001,GST0255C,GSTIN Present PAN Blank Ltd,,18657717,4/22/2026,INV/2026/01443,,16290008,GR/IR-Indirect Good,GSTIN present (36GSTCD2177O1ZR) but PAN missing — suggest PAN update,342816.5,290522.46,5/4/2026,KR,2510001443,CP,206AA Higher Rate@20%-No PAN,20,-58104.49
1079,GST0255C,GSTIN Present PAN Blank Ltd,,6857902,11/3/2026,INV/2026/01444,3400001444,16290008,GR/IR-Indirect Good,GSTIN present (36GSTCD2177O1ZR) but PAN missing — suggest PAN update,604511.43,512297.82,11/21/2026,KR,2510001444,CP,206AA Higher Rate@20%-No PAN,20,-102459.56
1081,GST0255C,GSTIN Present PAN Blank Ltd,,18511793,7/9/2026,INV/2026/01445,3400001445,16290008,GR/IR-Indirect Good,GSTIN present (36GSTCD2177O1ZR) but PAN missing — suggest PAN update,303101.03,256865.28,7/27/2026,KA,2310001445,CP,206AA Higher Rate@20%-No PAN,20,-51373.06
1001,GST0255C,GSTIN Present PAN Blank Ltd,,7745315,11/16/2026,INV/2026/01446,3400001446,16290008,GR/IR-Indirect Good,GSTIN present (36GSTCD2177O1ZR) but PAN missing — suggest PAN update,718352.9,608773.64,12/4/2026,KA,2310001446,CP,206AA Higher Rate@20%-No PAN,20,-121754.73
1079,GST0255C,GSTIN Present PAN Blank Ltd,,1377555,11/30/2026,INV/2026/01447,,16290008,GR/IR-Indirect Good,GSTIN present (36GSTCD2177O1ZR) but PAN missing — suggest PAN update,1000096.83,847539.69,12/3/2026,KA,2310001447,CP,206AA Higher Rate@20%-No PAN,20,-169507.94
1081,GST0255C,GSTIN Present PAN Blank Ltd,,14617980,1/23/2027,INV/2026/01448,3400001448,16290008,GR/IR-Indirect Good,GSTIN present (36GSTCD2177O1ZR) but PAN missing — suggest PAN update,929916.17,788064.55,2/1/2027,KA,2310001448,CP,206AA Higher Rate@20%-No PAN,20,-157612.91
1001,GST0255C,GSTIN Present PAN Blank Ltd,,17197553,1/25/2027,INV/2026/01449,3400001449,16290008,GR/IR-Indirect Good,GSTIN present (36GSTCD2177O1ZR) but PAN missing — suggest PAN update,165679.36,140406.24,2/6/2027,KR,2510001449,CP,206AA Higher Rate@20%-No PAN,20,-28081.25
1079,GST0255C,GSTIN Present PAN Blank Ltd,,5757862,1/21/2027,INV/2026/01450,3400001450,16290008,GR/IR-Indirect Good,GSTIN present (36GSTCD2177O1ZR) but PAN missing — suggest PAN update,836946.53,709276.72,2/4/2027,KR,2510001450,CP,206AA Higher Rate@20%-No PAN,20,-141855.34
1081,GST0255C,GSTIN Present PAN Blank Ltd,,19967446,10/23/2026,INV/2026/01451,,16290008,GR/IR-Indirect Good,GSTIN present (36GSTCD2177O1ZR) but PAN missing — suggest PAN update,108476.5,91929.24,11/3/2026,KR,2510001451,CP,206AA Higher Rate@20%-No PAN,20,-18385.85
1001,GST0255C,GSTIN Present PAN Blank Ltd,,13064052,4/11/2026,INV/2026/01452,,16290008,GR/IR-Indirect Good,GSTIN present (36GSTCD2177O1ZR) but PAN missing — suggest PAN update,802314.96,679927.93,4/14/2026,KR,2510001452,CP,206AA Higher Rate@20%-No PAN,20,-135985.59
1079,GST0255C,GSTIN Present PAN Blank Ltd,,6619617,3/10/2027,INV/2026/01453,3400001453,16290008,GR/IR-Indirect Good,GSTIN present (36GSTCD2177O1ZR) but PAN missing — suggest PAN update,936739.85,793847.33,3/13/2027,KA,2310001453,CP,206AA Higher Rate@20%-No PAN,20,-158769.47
1081,GST0255C,GSTIN Present PAN Blank Ltd,,1352790,7/9/2026,INV/2026/01454,3400001454,16290008,GR/IR-Indirect Good,GSTIN present (36GSTCD2177O1ZR) but PAN missing — suggest PAN update,691364.1,585901.78,7/20/2026,KR,2510001454,CP,206AA Higher Rate@20%-No PAN,20,-117180.36
1001,GST0255C,GSTIN Present PAN Blank Ltd,,21731852,9/21/2026,INV/2026/01455,,16290008,GR/IR-Indirect Good,GSTIN present (36GSTCD2177O1ZR) but PAN missing — suggest PAN update,224113.79,189926.94,9/23/2026,KR,2510001455,CP,206AA Higher Rate@20%-No PAN,20,-37985.39
1079,GST0255C,GSTIN Present PAN Blank Ltd,,19617850,4/1/2026,INV/2026/01456,3400001456,16290008,GR/IR-Indirect Good,GSTIN present (36GSTCD2177O1ZR) but PAN missing — suggest PAN update,1002873.48,849892.78,4/11/2026,KR,2510001456,CP,206AA Higher Rate@20%-No PAN,20,-169978.56
1001,REV0253F,Reverse Entry Services Pvt Ltd,REVCD1178E,18518821,5/4/2026,INV/2026/01457,,16290008,GR/IR-Indirect Good,Original entry before reverse,285417.28,241879.05,5/10/2026,KR,2510001457,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-4837.58
1001,REV0253F,Reverse Entry Services Pvt Ltd,REVCD1178E,21637822,5/7/2026,INV/2026/01457,3400001458,16290008,GR/IR-Indirect Good,REVERSE ENTRY of 2510001457,285417.28,241879.05,5/12/2026,AB,1050001458,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,4837.58
1001,REV0253F,Reverse Entry Services Pvt Ltd,REVCD1178E,6833134,4/27/2026,INV/2026/01459,3400001459,16290008,GR/IR-Indirect Good,Original entry before reverse,697885.46,591428.36,5/10/2026,KR,2510001459,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-11828.57
1001,REV0253F,Reverse Entry Services Pvt Ltd,REVCD1178E,7998082,5/8/2026,INV/2026/01459,,16290008,GR/IR-Indirect Good,REVERSE ENTRY of 2510001459,697885.46,591428.36,5/12/2026,AB,1050001460,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,11828.57
1001,REV0253F,Reverse Entry Services Pvt Ltd,REVCD1178E,12992617,4/24/2026,INV/2026/01461,,16290008,GR/IR-Indirect Good,Original entry before reverse,511511.12,433484.0,5/10/2026,KR,2510001461,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-8669.68
1001,REV0253F,Reverse Entry Services Pvt Ltd,REVCD1178E,19227956,5/2/2026,INV/2026/01461,3400001462,16290008,GR/IR-Indirect Good,REVERSE ENTRY of 2510001461,511511.12,433484.0,5/12/2026,AB,1050001462,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,8669.68
1001,REV0253F,Reverse Entry Services Pvt Ltd,REVCD1178E,14635689,4/25/2026,INV/2026/01463,3400001463,16290008,GR/IR-Indirect Good,Original entry before reverse,702574.32,595401.97,5/10/2026,KR,2510001463,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-11908.04
1001,REV0253F,Reverse Entry Services Pvt Ltd,REVCD1178E,9475671,5/6/2026,INV/2026/01463,3400001464,16290008,GR/IR-Indirect Good,REVERSE ENTRY of 2510001463,702574.32,595401.97,5/12/2026,AB,1050001464,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,11908.04
1001,REV0253F,Reverse Entry Services Pvt Ltd,REVCD1178E,4761206,5/6/2026,INV/2026/01465,3400001465,16290008,GR/IR-Indirect Good,Original entry before reverse,923380.28,782525.66,5/10/2026,KR,2510001465,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-15650.51
1001,REV0253F,Reverse Entry Services Pvt Ltd,REVCD1178E,7043701,5/2/2026,INV/2026/01465,,16290008,GR/IR-Indirect Good,REVERSE ENTRY of 2510001465,923380.28,782525.66,5/12/2026,AB,1050001466,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,15650.51
1001,REV0253F,Reverse Entry Services Pvt Ltd,REVCD1178E,19160616,5/5/2026,INV/2026/01467,3400001467,16290008,GR/IR-Indirect Good,Original entry before reverse,69922.81,59256.62,5/10/2026,KR,2510001467,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-1185.13
1001,REV0253F,Reverse Entry Services Pvt Ltd,REVCD1178E,12902563,4/23/2026,INV/2026/01467,,16290008,GR/IR-Indirect Good,REVERSE ENTRY of 2510001467,69922.81,59256.62,5/12/2026,AB,1050001468,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,1185.13
1001,REV0253F,Reverse Entry Services Pvt Ltd,REVCD1178E,18219746,4/28/2026,INV/2026/01469,3400001469,16290008,GR/IR-Indirect Good,Original entry before reverse,387848.39,328685.08,5/10/2026,KR,2510001469,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-6573.7
1001,REV0253F,Reverse Entry Services Pvt Ltd,REVCD1178E,20979151,4/30/2026,INV/2026/01469,3400001470,16290008,GR/IR-Indirect Good,REVERSE ENTRY of 2510001469,387848.39,328685.08,5/12/2026,AB,1050001470,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,6573.7
1001,REV0253F,Reverse Entry Services Pvt Ltd,REVCD1178E,4195829,4/25/2026,INV/2026/01471,3400001471,16290008,GR/IR-Indirect Good,Original entry before reverse,873447.66,740209.88,5/10/2026,KR,2510001471,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-14804.2
1001,REV0253F,Reverse Entry Services Pvt Ltd,REVCD1178E,19043535,4/23/2026,INV/2026/01471,3400001472,16290008,GR/IR-Indirect Good,REVERSE ENTRY of 2510001471,873447.66,740209.88,5/12/2026,AB,1050001472,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,14804.2
1001,REV0253F,Reverse Entry Services Pvt Ltd,REVCD1178E,19071954,4/24/2026,INV/2026/01473,3400001473,16290008,GR/IR-Indirect Good,Original entry before reverse,946001.89,801696.52,5/10/2026,KR,2510001473,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-16033.93
1001,REV0253F,Reverse Entry Services Pvt Ltd,REVCD1178E,14567989,4/29/2026,INV/2026/01473,3400001474,16290008,GR/IR-Indirect Good,REVERSE ENTRY of 2510001473,946001.89,801696.52,5/12/2026,AB,1050001474,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,16033.93
1001,REV0253F,Reverse Entry Services Pvt Ltd,REVCD1178E,16377304,4/29/2026,INV/2026/01475,,16290008,GR/IR-Indirect Good,Original entry before reverse,525471.06,445314.46,5/10/2026,KR,2510001475,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-8906.29
